AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Reviews,Mac,Linux,Metacritic score,Positive,Negative,Score rank,Recommendations,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Developers,Publishers,Categories,Genres_x,rating,owners_min,owners_max,year,ID,Title,ReleaseDate,Rating,Genres_y,Platforms,Metascore,Userscore,Developer,Publisher
204580,rotastic,2012-10-11,0 - 20000,0,0,0.74,0,[],True,False,False,0,40,6,12,28,0,41,0,Dancing Dots,Focus Entertainment,"Single-player,Multi-player,Full controller support,Remote Play on TV,Family Sharing",0.0,0,20000,2012,9827.0,rotastic,2011-09-21,T,Puzzle,Xbox 360,66.0,0.0,dancing dots,focus home interactive
299070,warrior kings: battles,2014-05-06,50000 - 100000,5,0,0.89,0,['English'],True,False,False,0,275,26,0,3774,0,3774,0,Black Cactus,Strategy First,"Single-player,Family Sharing",0.0,50000,100000,2014,10294.0,warrior kings: battles,2003-09-30,T,Real-Time Strategy,PC,64.0,87.0,black cactus,"strategy first,sega,empire interactive,frogster interactive"
279920,infinity runner,2014-07-14,20000 - 50000,0,0,1.39,80,['English'],True,True,True,0,90,43,57,0,0,0,0,Wales Interactive,Wales Interactive,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Full controller support,VR Supported,Steam Trading Cards,VR Support,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,20000,50000,2014,13381.0,infinity runner,2015-04-21,T,3D Platformer,"PC,PlayStation 4,Xbox One,Wii U",45.0,56.0,wales interactive,"wales interactive,crossfunction"
389670,pacer,2020-10-28,20000 - 50000,0,0,39.99,0,"['English', 'Simplified Chinese']",True,False,False,0,573,218,38,135,0,154,0,R8 Games Ltd,R8 Games Ltd,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",0.0,20000,50000,2020,4602.0,pacer,2020-10-22,E,Future Racing,"PlayStation 4,Xbox One,PC",77.0,55.0,r8 games,r8 games
323040,laserlife,2015-09-22,20000 - 50000,0,0,2.99,0,"['English', 'Traditional Chinese']",True,False,False,0,86,31,12,95,0,120,0,Choice Provisions,Choice Provisions,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,20000,50000,2015,9870.0,laserlife,2015-09-22,E,Rail Shooter,"PlayStation 4,Xbox One",65.0,0.0,choice provisions,choice provisions
98800,dungeons of dredmor,2011-07-13,200000 - 500000,18,0,5.99,0,[],True,True,True,0,4978,323,123,1242,511,200,511,"Gaslamp Games, Inc.","Gaslamp Games, Inc.","Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Stats,Steam Leaderboards,Family Sharing",0.0,200000,500000,2011,3605.0,dungeons of dredmor,2011-07-13,Unknown,Roguelike,PC,79.0,77.0,gaslamp games,gaslamp games
1671210,deltarune,2025-06-04,1000000 - 2000000,83936,0,19.99,20,[],True,True,False,0,2804,31,0,1283,109,1160,151,tobyfox,tobyfox,"Single-player,Full controller support,Steam Cloud,Family Sharing",0.0,1000000,2000000,2025,1057.0,deltarune,2025-06-05,T,JRPG,Nintendo Switch 2,86.0,90.0,8-4,8-4
794540,neo cab,2019-10-03,200000 - 500000,2,0,2.24,85,[],True,True,False,0,2037,474,18,187,0,217,0,Chance Agency,Fellow Traveller,"Single-player,Steam Achievements,Captions available,Custom Volume Controls,Mouse Only Option,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Family Sharing",0.0,200000,500000,2019,5938.0,neo cab,2019-10-03,T,Adventure,"PC,Nintendo Switch",74.0,49.0,chance agency,"chance agency,fellow traveller,1print games"
402570,atlas reactor,2016-10-04,500000 - 1000000,1,0,0.0,0,"['English', 'Simplified Chinese']",True,False,False,0,4407,873,121,466,0,73,0,Trion Worlds,Trion Worlds,"Multi-player,Online PvP,Steam Achievements,Steam Trading Cards,In-App Purchases,Family Sharing",0.0,500000,1000000,2016,2871.0,atlas reactor,2016-10-04,Unknown,Turn-Based Tactics,PC,81.0,77.0,trion worlds,trion worlds
2076580,pepper grinder,2024-03-28,20000 - 50000,4,0,5.99,60,[],True,True,True,0,869,136,23,160,0,209,0,"Ahr Ech,MP2 Games",Devolver Digital,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,20000,50000,2024,4329.0,pepper grinder,2024-03-28,Unknown,2D Platformer,"Nintendo Switch,PC,PlayStation 5,Xbox Series X",78.0,63.0,ahr ech,devolver digital
589670,double kick heroes,2020-08-13,20000 - 50000,0,0,8.99,0,[],True,True,False,0,213,46,38,320,0,438,0,Headbang Club,"Headbang Club,Hound Picked Games,WhisperGames,Kakehashi","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Includes level editor,Family Sharing",0.0,20000,50000,2020,6352.0,double kick heroes,2020-08-13,M,Rhythm,"PC,Nintendo Switch,Xbox One",74.0,62.0,headbang club,"headbang club,plug in digital,red art games"
702700,super bomberman r,2018-06-12,20000 - 50000,0,0,39.99,0,"['English', 'Japanese', 'Portuguese - Portugal']",True,False,False,0,353,276,32,259,31,319,31,KONAMI,KONAMI,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Partial Controller Support,Remote Play Together,Family Sharing",0.0,20000,50000,2018,10797.0,super bomberman r,2017-03-03,E10+,Action Puzzle,"Nintendo Switch,Xbox One,PlayStation 4",62.0,66.0,konami,konami
1329790,override 2: super mech league,2020-12-22,0 - 20000,0,0,3.89,0,[],True,False,False,0,86,55,35,0,0,0,0,Maximum Entertainment,Maximum Entertainment,"Single-player,Multi-player,PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing",0.0,0,20000,2020,10611.0,override 2: super mech league,2020-12-22,T,3D Fighting,"PlayStation 4,PC,PlayStation 5,Xbox Series X",63.0,0.0,modus studios brazil,"modus games,oizumi amuzio"
2882790,massira,2024-04-12,0 - 20000,0,0,3.24,0,[],True,False,False,0,2,0,23,0,0,0,0,Frost Monkey Games,Frost Monkey Games,"Single-player,Steam Achievements,Full controller support,Family Sharing",0.0,0,20000,2024,11299.0,massira,2019-09-16,E,Third-Person Adventure,PlayStation 4,60.0,54.0,frost monkey games,"factoria cultural gestio, s.l."
2371890,chronicles of the wolf,2025-06-19,0 - 20000,0,0,15.99,20,[],True,False,False,0,0,0,16,0,0,0,0,Migami Games,"PQube,PixelHeart","Single-player,Steam Achievements,Full controller support,Family Sharing",,0,20000,2025,4074.0,chronicles of the wolf,2025-06-19,T,Metroidvania,"PC,PlayStation 5",78.0,64.0,migami games,"pqube,pixelheart"
409850,criminal girls: invite only,2017-01-11,20000 - 50000,7,0,3.99,0,['Japanese'],True,False,False,0,483,138,36,177,0,236,0,"Nippon Ichi Software, Inc.","NIS America, Inc.","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,20000,50000,2017,12366.0,criminal girls: invite only,2015-02-03,M,RPG,PlayStation Vita,55.0,68.0,imageepoch,"nis america,nippon ichi software"
1135910,hunting simulator 2,2020-07-16,20000 - 50000,7,0,3.99,0,"['English', 'French', 'Russian']",True,False,False,0,581,287,37,385,0,510,0,Nacon Studio Ghent,Nacon,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing",0.0,20000,50000,2020,12544.0,hunting simulator 2,2020-06-30,T,Hunting,"PC,PlayStation 4,Xbox One,Xbox Series X",54.0,12.0,neopica,"bigben interactive,nacon"
224300,legacy of kain: defiance,2012-12-06,200000 - 500000,9,17,0.97,86,['English'],True,False,False,0,1004,175,0,220,0,41,0,Crystal Dynamics,Crystal Dynamics,"Single-player,Family Sharing",0.0,200000,500000,2012,5638.0,legacy of kain: defiance,2003-11-11,M,Survival,"PlayStation 2,Xbox,PC",75.0,85.0,crystal dynamics,eidos interactive
332620,poncho,2015-11-03,20000 - 50000,0,0,2.99,0,[],True,True,True,0,124,69,15,328,0,409,0,Delve Interactive,Rising Star Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,20000,50000,2015,10567.0,poncho,2015-11-03,E,2D Platformer,"PC,PlayStation 4",63.0,36.0,delve interactive,rising star games
22650,alien breed 2: assault,2010-09-22,500000 - 1000000,0,0,0.99,90,[],True,False,False,0,701,305,13,80,0,34,0,Team17 Digital Ltd,Team17 Digital Ltd,"Single-player,Multi-player,Co-op,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards,Family Sharing",0.0,500000,1000000,2010,9284.0,alien breed 2: assault,2010-09-22,T,Third Person Shooter,"PC,Xbox 360,PlayStation 3",67.0,55.0,team17,team17
248310,freedom planet,2014-07-21,100000 - 200000,4,0,7.49,0,"['English', 'Korean']",True,True,True,0,4513,235,56,300,0,164,0,GalaxyTrail,GalaxyTrail,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Adjustable Difficulty,Keyboard Only Option,Playable without Timed Input,Stereo Sound,Steam Cloud,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,100000,200000,2014,2348.0,freedom planet,2018-08-30,E10+,2D Platformer,"PC,Wii U,Nintendo Switch",82.0,81.0,galaxytrail,"xseed games,limited run games,marvelous inc."
575970,golem gates,2018-03-28,0 - 20000,0,0,9.99,60,"['English', 'Spanish - Spain']",True,False,False,0,98,21,26,200,0,200,0,"Laser Guided Games, LLC","Laser Guided Games, LLC","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",0.0,0,20000,2018,9649.0,golem gates,2019-05-31,E10+,Action RPG,"PlayStation 4,Nintendo Switch",66.0,75.0,"laser guided games, llc",digerati distribution
253230,a hat in time,2017-10-05,500000 - 1000000,131,0,14.99,50,"['English', 'Spanish - Latin America']",True,True,False,0,50577,1110,46,1244,13,520,13,Gears for Breakfast,"Gears for Breakfast,Humble Games","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Stats,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together,Family Sharing",0.0,500000,1000000,2017,3618.0,a hat in time,2017-10-05,E10+,3D Platformer,"PC,PlayStation 4,Xbox One,Nintendo Switch",79.0,86.0,gears for breakfast,gears for breakfast
548570,rage 2,2019-05-13,500000 - 1000000,42,17,7.99,80,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Portuguese - Brazil', 'Spanish - Latin America']",True,False,False,0,10320,6086,64,989,0,622,0,"id Software,Avalanche Studios",Bethesda Softworks,"Single-player,Steam Achievements,Captions available,In-App Purchases,Partial Controller Support,Steam Cloud,Family Sharing",0.0,500000,1000000,2019,6788.0,rage 2,2019-05-13,M,FPS,"PC,PlayStation 4,Xbox One",73.0,57.0,"avalanche studios,id software",bethesda softworks
583470,the end is nigh,2017-07-12,100000 - 200000,10,0,4.94,0,['English'],True,True,True,0,2892,200,106,1421,0,314,0,"Edmund McMillen,Tyler Glaiel","Edmund McMillen,Tyler Glaiel","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play on TV,Family Sharing",0.0,100000,200000,2017,1675.0,the end is nigh,2017-07-12,Unknown,2D Platformer,"PC,Nintendo Switch",84.0,75.0,"edmund mcmillen,tyler glaiel","edmund mcmillen,tyler glaiel"
300610,pure pool,2014-07-31,20000 - 50000,5,0,3.49,65,[],True,False,False,0,407,293,51,428,0,509,0,VooFoo Studios,Ripstone,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Steam Cloud,Remote Play on TV,Remote Play Together,Family Sharing",0.0,20000,50000,2014,5434.0,pure pool,2014-07-29,E,Billiards,"PlayStation 4,Xbox One,PC,Nintendo Switch",75.0,68.0,voofoo studios,"ripstone,play it,system 3"
1390410,midnight fight express,2022-08-23,100000 - 200000,8,0,9.99,50,[],True,False,False,0,2062,250,40,220,0,246,0,Jacob Dzwinel,Humble Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Family Sharing",0.0,100000,200000,2022,5367.0,midnight fight express,2022-08-23,Unknown,3D Beat-'Em-Up,"PC,Xbox One,PlayStation 4",76.0,74.0,jacob dzwinel,humble games
244710,shelter,2013-08-28,200000 - 500000,0,0,2.24,0,[],True,True,False,0,3123,544,0,151,0,89,0,Might and Delight,Might and Delight,"Single-player,Steam Trading Cards,Partial Controller Support,Family Sharing",0.0,200000,500000,2013,8723.0,shelter,2013-08-28,E10+,Adventure,PC,69.0,71.0,might and delight,might and delight
1222700,a way out,2020-06-18,2000000 - 5000000,262,0,2.99,90,"['English', 'Russian']",True,False,False,0,72313,10149,14,353,66,340,94,Hazelight Studios,Electronic Arts,"Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together",0.0,2000000,5000000,2020,3953.0,a way out,2018-03-23,M,Linear Action Adventure,"PC,PlayStation 4,Xbox One",78.0,79.0,hazelight,electronic arts
111900,guardians of middle-earth,2013-08-29,200000 - 500000,1,0,0.0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",True,False,False,0,341,1068,29,157,0,116,0,Zombie Studios,Warner Bros. Interactive Entertainment,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV,Family Sharing",0.0,200000,500000,2013,7691.0,guardians of middle-earth,2012-12-04,T,MOBA,"PC,Xbox 360,PlayStation 3",71.0,83.0,monolith productions,warner bros. interactive entertainment
1446350,you will die here tonight,2023-10-31,0 - 20000,6,0,4.99,0,[],True,False,False,0,494,36,21,270,0,367,0,Spiral Bound Interactive LLC,Spiral Bound Interactive LLC,"Single-player,Steam Achievements,Full controller support,Captions available,Steam Cloud,Remote Play on TV,Family Sharing",0.0,0,20000,2023,11122.0,you will die here tonight,2023-10-31,Unknown,Survival,PC,61.0,43.0,spiral bound interactive llc,spiral bound interactive llc
597820,biomutant,2021-05-25,1000000 - 2000000,37,0,9.99,75,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Indonesian']",True,False,False,0,12840,6587,46,747,0,355,0,Experiment 101,THQ Nordic,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Tablet,Family Sharing",0.0,1000000,2000000,2021,9625.0,biomutant,2021-05-25,T,Action RPG,"PlayStation 4,Xbox One,PC,Xbox Series X,PlayStation 5,Nintendo Switch",66.0,60.0,experiment 101,thq nordic
1937620,tennis manager 2022,2022-05-17,0 - 20000,8,0,9.99,0,[],True,True,False,0,112,36,72,1354,0,2154,0,Rebound CG,Rebound CG,"Single-player,Steam Achievements,Steam Workshop,Family Sharing",0.0,0,20000,2022,7843.0,tennis manager 2022,2022-05-17,Unknown,Tennis,PC,71.0,0.0,rebound capital games,rebound capital games
608800,guns of icarus alliance,2017-03-31,20000 - 50000,25,0,1.24,75,[],True,True,True,0,1088,333,849,193,0,31,0,Muse Games,Muse Games,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Workshop,In-App Purchases,Partial Controller Support,Stats,Family Sharing",0.0,20000,50000,2017,9351.0,guns of icarus alliance,2018-05-01,T,Space Combat Sim,PlayStation 4,67.0,44.0,muse games,muse games
2844850,fantasian neo dimension,2024-12-05,20000 - 50000,16,0,24.99,0,"['English', 'Japanese']",True,False,False,0,340,83,29,1128,453,1632,453,Mistwalker Corporation,Square Enix,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",0.0,20000,50000,2024,2964.0,fantasian neo dimension,2024-12-05,E10+,JRPG,"Nintendo Switch,PlayStation 5,Xbox Series X,PC",80.0,81.0,mistwalker,square enix
656700,rico,2019-03-14,20000 - 50000,1,0,19.99,0,"['English', 'Portuguese - Brazil']",True,False,False,0,342,182,21,46,0,53,0,Ground Shatter,Rising Star Games,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing",0.0,20000,50000,2019,8264.0,rico,2019-03-12,M,FPS,"PC,Nintendo Switch,PlayStation 4,Xbox One",70.0,64.0,ground shatter ltd.,rising star games
1515950,capcom arcade stadium,2021-05-24,1000000 - 2000000,32,0,0.0,0,[],True,False,False,0,2397,2010,20,272,46,182,46,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",0.0,1000000,2000000,2021,3227.0,capcom arcade stadium,2021-02-17,T,Compilation,"Nintendo Switch,PlayStation 4",80.0,70.0,capcom,"capcom,limited run games"
1101190,dungeon defenders: awakened,2020-05-28,100000 - 200000,14,0,5.99,0,"['English', 'Russian']",True,False,False,0,3124,1601,95,1114,0,658,0,Chromatic Games,Chromatic Games,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play Together,Family Sharing",0.0,100000,200000,2020,6353.0,dungeon defenders: awakened,2020-05-28,Unknown,Defense,PC,74.0,74.0,chromatic games,chromatic games
628660,lode runner legacy,2017-07-13,50000 - 100000,3,0,5.99,50,[],True,False,False,0,134,31,35,30,0,30,0,"Tozai Games, Inc.,O-TWO inc.,ESQUADRA,inc.","Tozai Games, Inc.","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor,Remote Play Together,Family Sharing",0.0,50000,100000,2017,5962.0,lode runner legacy,2018-03-29,E,Action Puzzle,"PC,Nintendo Switch",74.0,75.0,tozai games,tozai games
40990,mafia,2002-08-28,1000000 - 2000000,59,17,4.94,67,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Czech', 'Russian']",True,False,False,0,13346,1911,0,338,78,39,78,Illusion Softworks,2K,"Single-player,Family Sharing",0.0,1000000,2000000,2002,9705.0,mafia,2004-03-09,M,Open-World Action,"PC,Xbox,PlayStation 2",66.0,84.0,illusion softworks,"gathering of developers,take-two interactive"
1080450,wayward strand,2022-09-15,0 - 20000,0,0,13.99,0,['English'],True,False,False,0,99,6,30,0,0,0,0,ghost pattern,ghost pattern,"Single-player,Full controller support,Family Sharing",0.0,0,20000,2022,3825.0,wayward strand,2022-09-15,T,Adventure,"PC,PlayStation 5,Nintendo Switch,Xbox Series X",79.0,60.0,ghost pattern,ghost pattern
294000,knight squad,2015-11-16,50000 - 100000,1,0,2.24,85,[],True,True,True,0,347,53,15,146,0,136,0,Chainsawesome Games,Chainsawesome Games,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play Together,Family Sharing",0.0,50000,100000,2015,7822.0,knight squad,2015-11-16,E10+,Action,Xbox One,71.0,71.0,chainsawesome games,chainsawesome games
244910,homesick,2015-05-28,100000 - 200000,1,0,2.99,0,[],True,False,False,0,1092,301,0,119,0,133,0,Lucky Pause,Lucky Pause,"Single-player,Steam Trading Cards,Partial Controller Support,Family Sharing",0.0,100000,200000,2015,7241.0,homesick,2015-05-28,Unknown,First-Person Adventure,PC,72.0,74.0,lucky pause,lucky pause
881020,granblue fantasy: relink,2024-01-31,2000000 - 5000000,996,0,59.99,0,"['Japanese', 'English', 'French']",True,False,False,0,43116,4883,54,3506,682,1788,925,"Cygames, Inc.","Cygames, Inc.","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing",0.0,2000000,5000000,2024,3327.0,granblue fantasy: relink,2024-02-01,T,RPG,"PlayStation 5,PC",80.0,83.0,cygames,"cygames,xseed games"
282640,lost orbit,2015-05-12,0 - 20000,0,0,11.99,0,"['English', 'Russian']",True,True,True,0,50,3,28,155,0,155,0,PixelNAUTS,PixelNAUTS,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Family Sharing",0.0,0,20000,2015,4747.0,lost orbit,2015-05-12,T,2D Platformer,"PC,PlayStation 4",77.0,73.0,pixelnauts,pixelnauts
312670,strange brigade,2018-08-27,500000 - 1000000,18,0,4.99,90,"['English', 'Simplified Chinese']",True,False,False,0,9034,1694,60,379,197,232,197,Rebellion,Rebellion,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",0.0,500000,1000000,2018,6676.0,strange brigade,2018-08-28,T,Third Person Shooter,"PlayStation 4,Xbox One,PC",73.0,61.0,rebellion,"sold out,rebellion"
2321470,deep rock galactic: survivor,2025-09-17,1000000 - 2000000,1300,0,9.09,30,"['English', 'Spanish - Latin America']",True,False,False,0,31693,4865,300,1634,330,690,108,Funday Games,Ghost Ship Publishing,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Steam Cloud,Remote Play on TV,Family Sharing",0.0,1000000,2000000,2025,951.0,deep rock galactic: survivor,2025-09-17,Unknown,Top-Down Shoot-'Em-Up,PC,86.0,71.0,funday games,ghost ship publishing
622720,weedcraft inc,2019-04-11,100000 - 200000,7,0,4.99,75,"['English', 'Spanish - Spain']",True,True,False,0,1311,321,35,1104,0,625,0,Vile Monarch,Devolver Digital,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing",0.0,100000,200000,2019,9384.0,weedcraft inc,2019-04-11,Unknown,Tycoon,PC,67.0,68.0,vile monarch,devolver digital
257990,oozi: earth adventure,2013-12-05,20000 - 50000,0,0,1.49,85,"['English', 'Polish', 'Simplified Chinese']",True,False,False,0,870,138,35,177,0,155,0,Awesome Games Studio,Awesome Games Studio,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing",0.0,20000,50000,2013,9596.0,oozi: earth adventure,2012-09-16,Unknown,Compilation,PC,66.0,68.0,awesome games studio,"awesome games studio,big fish games"
956030,creaks,2020-07-22,200000 - 500000,38,0,4.99,75,[],True,True,False,0,4607,248,28,336,0,196,0,Amanita Design,Amanita Design,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Family Sharing",0.0,200000,500000,2020,2247.0,creaks,2020-07-22,Unknown,Adventure,"PC,PlayStation 4",82.0,80.0,amanita design,amanita design
596080,embers of mirrim,2017-05-23,0 - 20000,0,0,3.74,75,[],True,False,False,0,28,5,50,0,0,0,0,Creative Bytes Studios,Creative Bytes Studios,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV,Family Sharing",0.0,0,20000,2017,5213.0,embers of mirrim,2017-12-07,E,Action Adventure,"PlayStation 4,Xbox One,Nintendo Switch",76.0,78.0,creative bytes,"creative bytes,limited run games"
275180,costume quest 2,2014-10-07,100000 - 200000,1,0,2.99,0,[],True,True,True,0,836,106,18,440,0,432,0,Double Fine Productions,"Midnight City,Majesco Entertainment","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Remote Play on TV,Family Sharing",0.0,100000,200000,2014,8962.0,costume quest 2,2014-10-07,E10+,JRPG,"PC,Wii U,PlayStation 4,Xbox One",68.0,72.0,double fine productions,"midnight city,majesco"
463170,jagged alliance: rage!,2018-12-06,100000 - 200000,3,17,4.99,75,"['English', 'German', 'Spanish - Spain', 'Polish', 'Russian']",True,False,False,0,247,238,34,474,0,569,0,Cliffhanger Productions,HandyGames,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together,Family Sharing",0.0,100000,200000,2018,11726.0,jagged alliance: rage!,2018-12-06,M,Turn-Based Tactics,"PlayStation 4,PC,Xbox One",59.0,31.0,handygames,"handygames,thq nordic"
2379780,balatro,2024-02-20,2000000 - 5000000,17123,0,12.74,0,[],True,True,False,0,150524,3042,31,2623,274,1226,44,LocalThunk,Playstack,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Color Alternatives,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Touch Only Option,Steam Cloud,Family Sharing",0.0,2000000,5000000,2024,289.0,balatro,2024-02-20,Unknown,Card Battle,"PC,PlayStation 5,Nintendo Switch,Xbox Series X",90.0,84.0,localthunk,playstack
233210,air conflicts: vietnam,2013-10-02,100000 - 200000,1,0,14.99,0,"['English', 'German', 'Russian']",True,True,True,0,100,221,16,26,0,41,0,Games Farm,Games Farm,"Single-player,Multi-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Family Sharing",0.0,100000,200000,2013,13506.0,air conflicts: vietnam,2013-10-02,T,Aircraft Combat Sim,PC,43.0,30.0,bitcomposer,kalypso
1045840,intruders: hide and seek,2019-09-26,0 - 0,0,0,1.99,0,"['English', 'Spanish - Spain', 'Portuguese - Brazil']",True,False,False,0,0,0,27,0,0,0,0,Tessera Studios,Daedalic Entertainment,"Single-player,Steam Achievements,Full controller support,VR Supported,Steam Cloud,Remote Play on Tablet,Remote Play on TV,Family Sharing",,0,0,2019,10850.0,intruders: hide and seek,2019-02-13,M,Action Adventure,PlayStation 4,62.0,63.0,tessera studios,daedalic entertainment
611670,the elder scrolls v: skyrim vr,2018-04-02,500000 - 1000000,241,17,14.99,75,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Traditional Chinese']",True,False,False,0,8615,2843,75,661,221,130,221,Bethesda Game Studios,Bethesda Softworks,"Single-player,Steam Achievements,Full controller support,Tracked Controller Support,VR Only,VR Support,SteamVR Collectibles,Steam Cloud,Family Sharing",0.0,500000,1000000,2018,4696.0,the elder scrolls v: skyrim vr,2017-11-17,M,Western RPG,"PlayStation 4,PC",77.0,81.0,bethesda softworks,bethesda softworks
1433140,the texas chain saw massacre,2023-08-18,200000 - 500000,336,0,9.99,50,"['English', 'Simplified Chinese']",True,False,False,0,14423,7117,51,2693,206,810,206,Sumo Digital,Gun Interactive,"Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Family Sharing",0.0,200000,500000,2023,7284.0,the texas chain saw massacre,2023-08-18,Unknown,Survival,"PC,Xbox Series X,PlayStation 5",72.0,63.0,"sumo nottingham,gun interactive",gun interactive
46480,still life,2011-06-01,200000 - 500000,1,17,1.49,90,[],True,False,False,0,824,181,0,266,210,218,210,Microids,Microids,"Single-player,Family Sharing",0.0,200000,500000,2011,7909.0,still life,2005-06-06,M,Point-and-Click,"Xbox,PC",70.0,72.0,microids,"the adventure company,microids"
